source_gene,target_gene,is_true_edge,full_model_importance,no_priors_importance
POLR3C,ATL2,False,16.724129,20.576113
POLR3C,ATP11B,False,9.936881,8.944979
POLR3C,ATP2B4,False,10.106667,9.22319
POLR3C,ATP6V1H,False,8.70344,6.92385
POLR3C,ATR,False,9.539519,8.293858
POLR3C,AURKA,False,11.98814,12.306192
POLR3C,AXL,False,20.770645,25.395638
POLR3C,B3GNT2,False,12.317165,12.845338
POLR3C,B3GNT5,False,6.921763,5.503258
POLR3C,B4GALT4,False,9.027601,7.4550247
POLR3C,BAG3,False,7.0794754,4.2628055
POLR3C,BAMBI,False,6.921763,5.503258
POLR3C,BCAP29,False,13.753761,15.203225
POLR3C,BCAR3,False,6.921763,5.503258
POLR3C,BCL11A,False,18.421352,22.59756
POLR3C,BHLHE40,False,6.921763,5.503258
POLR3C,BIRC2,False,18.561934,22.764996
POLR3C,BLM,False,13.855772,15.430015
POLR3C,BMP2,False,9.301847,7.9044075
POLR3C,BMP4,False,6.921763,5.503258
POLR3C,BMPER,False,6.921763,5.503258
POLR3C,BMPR1A,False,6.921763,5.503258
POLR3C,BNIP2,False,10.106667,9.22319
POLR3C,BNIP3,False,13.933381,15.624726
POLR3C,BNIP3L,False,16.64384,20.480486
POLR3C,BORA,False,6.921763,5.503258
POLR3C,BPGM,False,6.921763,5.503258
POLR3C,BRCA2,False,14.943001,18.143446
POLR3C,BRMS1L,False,12.0654745,12.432915
POLR3C,BTBD10,False,14.767503,17.71745
POLR3C,BUB1B,False,20.557243,25.141472
POLR3C,C10orf88,False,7.0794754,4.2628055
POLR3C,C12orf29,False,6.921763,5.503258
POLR3C,C18orf25,False,15.255273,18.583399
POLR3C,C18orf54,False,14.293259,16.527622
POLR3C,C1GALT1C1,False,6.921763,5.503258
POLR3C,C1orf112,False,14.628735,17.369295
POLR3C,C21orf91,False,14.926771,18.117039
POLR3C,C3orf14,False,14.767503,17.71745
POLR3C,C3orf38,False,14.025876,15.856788
POLR3C,C4orf46,False,15.827814,19.390032
POLR3C,C5orf22,False,13.673234,15.067408
POLR3C,C5orf30,False,13.894999,15.528429
POLR3C,C9orf72,False,16.327297,20.09374
POLR3C,CA14,False,11.172287,10.96933
POLR3C,CA2,False,6.921763,5.503258
POLR3C,CAB39,False,11.834976,12.055218
POLR3C,CALB1,False,13.732639,15.16475
POLR3C,CAMK2D,False,14.398722,16.79222
POLR3C,CAMSAP2,False,7.0794754,4.2628055
POLR3C,CAP2,False,11.895449,12.154311
POLR3C,CAPRIN2,False,9.301847,7.9044075
POLR3C,CASD1,False,7.796771,5.4381733
POLR3C,CASP8AP2,False,6.921763,5.503258
POLR3C,CBLL1,False,14.566176,17.21234
POLR3C,CBR1,False,13.040638,14.03083
POLR3C,CCDC138,False,11.497433,11.502113
POLR3C,CCDC141,False,7.8026686,5.4478364
POLR3C,CCDC18,False,13.506432,14.794082
POLR3C,CCDC66,False,14.9200115,18.100077
POLR3C,CCDC80,False,6.921763,5.503258
POLR3C,CCDC81,False,6.921763,5.503258
POLR3C,CCDC82,False,15.886774,19.4731
POLR3C,CCDC93,False,12.170446,12.60492
POLR3C,CCKBR,False,6.921763,5.503258
POLR3C,CCNA2,False,14.8030815,17.806713
POLR3C,CCNB2,False,13.774634,15.248983
POLR3C,CCNE2,False,15.796001,19.345215
POLR3C,CCNH,False,13.894999,15.528429
POLR3C,CCPG1,False,13.5773535,14.9102955
POLR3C,CD200,False,13.530386,14.833335
POLR3C,CD9,False,15.901062,19.493229
POLR3C,CDC20,False,15.570905,19.028084
POLR3C,CDC23,False,13.60038,14.94803
POLR3C,CDC37L1,False,14.484412,17.007206
POLR3C,CDC42BPA,False,14.354285,16.680729
POLR3C,CDC7,False,14.484552,17.007555
POLR3C,CDCA2,False,14.354285,16.680729
POLR3C,CDCA8,False,12.40868,12.9952965
POLR3C,CDH11,False,6.921763,5.503258
POLR3C,CDK1,False,19.140417,23.453987
POLR3C,CDK17,False,9.027601,7.4550247
POLR3C,CDK6,False,12.556701,13.237843
POLR3C,CDKN2AIP,False,14.339223,16.64294
POLR3C,CELF2,False,14.871506,17.978384
POLR3C,CENPJ,False,16.635174,20.470165
POLR3C,CENPQ,False,7.796771,5.4381733
POLR3C,CEP152,False,10.261696,9.477226
POLR3C,CEP55,False,6.921763,5.503258
POLR3C,CEP57L1,False,10.774434,10.317403
POLR3C,CEP70,False,14.605695,17.311491
POLR3C,CER1,False,6.921763,5.503258
POLR3C,CFL2,False,13.989452,15.765402
POLR3C,CGRRF1,False,16.041317,19.690832
POLR3C,CHEK2,False,14.413292,16.828773
POLR3C,CHL1,False,6.921763,5.503258
POLR3C,CHUK,False,15.999308,19.631645
POLR3C,CKAP2L,False,13.457533,14.713959
POLR3C,CLDN11,False,10.213536,9.398311
POLR3C,CLDN12,False,14.657063,17.440365
POLR3C,CLGN,False,6.921763,5.503258
POLR3C,CLK1,False,13.457533,14.713959
POLR3C,CLK4,False,6.921763,5.503258
POLR3C,CLOCK,False,12.770781,13.588636
POLR3C,CLP1,False,6.921763,5.503258
POLR3C,CNKSR3,False,6.921763,5.503258
POLR3C,CNOT10,False,12.806829,13.647707
POLR3C,CNOT6L,False,6.921763,5.503258
POLR3C,CNOT8,False,15.290705,18.633316
POLR3C,CNTRL,False,7.0794754,4.2628055
POLR3C,COBLL1,False,6.921763,5.503258
POLR3C,COCH,False,6.921763,5.503258
POLR3C,COL1A2,False,11.497433,11.502113
POLR3C,COL4A1,False,11.640194,11.736048
POLR3C,COL4A6,False,6.921763,5.503258
POLR3C,COL5A1,False,6.921763,5.503258
POLR3C,COL5A2,False,6.921763,5.503258
POLR3C,COLEC12,False,6.921763,5.503258
POLR3C,COMMD10,False,14.644358,17.408493
POLR3C,COMMD8,False,12.733988,13.528349
POLR3C,COQ3,False,13.970955,15.718998
POLR3C,COQ5,False,6.921763,5.503258
POLR3C,COX11,False,14.754845,17.685692
POLR3C,CPE,False,6.921763,5.503258
POLR3C,CPEB4,False,6.921763,5.503258
POLR3C,CPNE8,False,14.658327,17.443539
POLR3C,CPVL,False,6.921763,5.503258
POLR3C,CREBL2,False,10.774434,10.317403
POLR3C,CRHBP,False,6.921763,5.503258
POLR3C,CRISPLD1,False,7.0794754,4.2628055
POLR3C,CRNKL1,False,16.352133,20.12873
POLR3C,CRYZL1,False,7.0794754,4.2628055
POLR3C,CSNK1G3,False,19.52392,23.910751
POLR3C,CSTF1,False,15.971546,19.592533
POLR3C,CTSK,False,13.102177,14.13167
POLR3C,CUL1,False,16.04459,19.695444
POLR3C,CUL2,False,6.921763,5.503258
POLR3C,CUL4B,False,14.944155,18.145075
POLR3C,CUTC,False,6.921763,5.503258
POLR3C,CWC22,False,17.149435,21.082664
POLR3C,CYP1B1,False,6.921763,5.503258
POLR3C,CYP26A1,False,6.921763,5.503258
POLR3C,DAAM1,False,7.796771,5.4381733
POLR3C,DARS2,False,15.649009,19.138119
POLR3C,DCAF6,False,8.307058,6.274335
POLR3C,DCK,False,12.976902,13.926389
POLR3C,DCLK1,False,11.640194,11.736048
POLR3C,DCLRE1C,False,18.917957,23.189032
POLR3C,DCTN4,False,7.0794754,4.2628055
POLR3C,DCUN1D4,False,21.956766,26.808348
POLR3C,DDAH1,False,20.330189,24.87104
POLR3C,DDHD2,False,6.921763,5.503258
POLR3C,DDX20,False,15.23776,18.558725
POLR3C,DECR1,False,9.539519,8.293858
POLR3C,DENND4C,False,17.17207,21.109625
POLR3C,DEPDC1,False,10.536411,9.927376
POLR3C,DEPDC1B,False,9.027601,7.4550247
POLR3C,DERA,False,6.921763,5.503258
POLR3C,DIAPH3,False,13.457533,14.713959
POLR3C,DKK1,False,6.921763,5.503258
POLR3C,DKK4,False,6.921763,5.503258
POLR3C,DLC1,False,6.921763,5.503258
POLR3C,DLGAP5,False,19.9795,24.453362
POLR3C,DNA2,False,14.308713,16.566395
POLR3C,DNAAF2,False,16.067669,19.727959
POLR3C,DNAJB14,False,12.40868,12.9952965
POLR3C,DNAJB4,False,15.725239,19.245518
POLR3C,DNAJB9,False,13.407261,14.631581
POLR3C,DOCK11,False,6.921763,5.503258
POLR3C,DOCK4,False,6.921763,5.503258
POLR3C,DOCK7,False,10.404333,9.710951
POLR3C,DPYSL3,False,17.808277,21.86737
POLR3C,DRAM2,False,6.921763,5.503258
POLR3C,DSCC1,False,13.91429,15.576838
POLR3C,DTL,False,18.72873,22.963654
POLR3C,DTWD1,False,7.796771,5.4381733
POLR3C,DUSP10,False,6.921763,5.503258
POLR3C,DUSP11,False,9.539519,8.293858
POLR3C,DUSP12,False,7.0794754,4.2628055
POLR3C,DUSP4,False,7.070626,4.2483034
POLR3C,DYNC2H1,False,8.70344,6.92385
POLR3C,DYNC2LI1,False,6.921763,5.503258
POLR3C,DYNLT3,False,13.287594,14.4354925
POLR3C,DYRK1A,False,9.301847,7.9044075
POLR3C,DYRK2,False,6.921763,5.503258
POLR3C,E2F5,False,10.049061,9.128798
POLR3C,ECD,False,14.871506,17.978384
POLR3C,ECI2,False,15.971546,19.592533
POLR3C,ECT2,False,17.552578,21.562822
POLR3C,EDEM1,False,12.302077,12.820615
POLR3C,EED,False,8.307058,6.274335
POLR3C,EFNA5,False,18.42868,22.606287
POLR3C,EGLN3,False,6.921763,5.503258
POLR3C,ELL2,False,14.096568,16.03415
POLR3C,ELMO1,False,7.0794754,4.2628055
POLR3C,ELMOD2,False,15.324377,18.680756
POLR3C,ELOVL2,False,6.921763,5.503258
POLR3C,ELP2,False,6.921763,5.503258
POLR3C,ENC1,False,6.921763,5.503258
POLR3C,EOMES,False,6.921763,5.503258
POLR3C,EPB41L3,False,6.921763,5.503258
POLR3C,EPB41L5,False,7.0794754,4.2628055
POLR3C,EPCAM,False,12.976902,13.926389
POLR3C,EPHA4,False,6.921763,5.503258
POLR3C,ERBB4,False,6.921763,5.503258
POLR3C,ERCC6L,False,13.667735,15.058397
POLR3C,ERCC8,False,12.220704,12.687275
POLR3C,ESCO2,False,15.855841,19.429518
POLR3C,ESRP1,False,18.204355,22.339115
POLR3C,ETAA1,False,7.0794754,4.2628055
POLR3C,ETV1,False,14.470412,16.972082
POLR3C,EXO1,False,6.921763,5.503258
POLR3C,EXOC1,False,15.202443,18.508966
POLR3C,EXOC2,False,15.740267,19.266693
POLR3C,EXTL2,False,11.259292,11.111896
POLR3C,FAM117B,False,20.493889,25.066017
POLR3C,FAM118B,False,14.230074,16.369097
POLR3C,FAM135A,False,18.790373,23.037075
POLR3C,FAM160B1,False,6.921763,5.503258
POLR3C,FAM172A,False,13.835831,15.383131
POLR3C,FAM173B,False,14.277671,16.488514
POLR3C,FAM206A,False,14.413292,16.828773
POLR3C,FAM84B,False,13.785805,15.273472
POLR3C,FAM89A,False,6.921763,5.503258
POLR3C,FAM91A1,False,8.70344,6.92385
POLR3C,FANCB,False,6.921763,5.503258
POLR3C,FANCM,False,9.301847,7.9044075
POLR3C,FAR2,False,11.707511,11.846352
POLR3C,FARSB,False,18.213278,22.349735
POLR3C,FASTKD1,False,13.774634,15.248983
POLR3C,FASTKD3,False,11.834976,12.055218
POLR3C,FASTKD5,False,17.520576,21.524708
POLR3C,FBN1,False,6.921763,5.503258
POLR3C,FBXL5,False,7.0794754,4.2628055
POLR3C,FBXO11,False,10.404333,9.710951
POLR3C,FBXO28,False,6.921763,5.503258
POLR3C,FBXO3,False,7.0794754,4.2628055
POLR3C,FBXO34,False,6.921763,5.503258
POLR3C,FBXO5,False,15.392009,18.77604
POLR3C,FER,False,11.707511,11.846352
POLR3C,FEZ1,False,8.833648,7.13721
POLR3C,FEZ2,False,8.307058,6.274335
POLR3C,FGF12,False,15.220152,18.533915
POLR3C,FIGNL1,False,15.710138,19.224241
POLR3C,FLRT2,False,6.921763,5.503258
POLR3C,FLRT3,False,6.921763,5.503258
POLR3C,FMR1,False,13.161667,14.229147
POLR3C,FN1,False,14.025876,15.856788
POLR3C,FNDC3A,False,15.358372,18.728651
POLR3C,FOS,False,6.921763,5.503258
POLR3C,FOXO1,False,15.828543,19.39106
POLR3C,FREM1,False,6.921763,5.503258
POLR3C,FRS2,False,7.0794754,4.2628055
POLR3C,FZD5,False,13.753761,15.203225
POLR3C,GABPA,False,13.835831,15.383131
POLR3C,GABRB2,False,6.921763,5.503258
POLR3C,GABRB3,False,16.86702,20.7463
POLR3C,GAD1,False,6.921763,5.503258
POLR3C,GATA4,False,6.921763,5.503258
POLR3C,GATA6,False,6.921763,5.503258
POLR3C,GATM,False,10.984422,10.6614895
POLR3C,GCA,False,14.456303,16.936684
POLR3C,GCLC,False,14.096568,16.03415
POLR3C,GDAP1,False,7.796771,5.4381733
POLR3C,GDF3,False,12.658047,13.403914
POLR3C,GEMIN2,False,11.342253,11.247835
POLR3C,GFM1,False,14.814476,17.8353
POLR3C,GFM2,False,6.921763,5.503258
POLR3C,GLB1,False,13.482151,14.754293
POLR3C,GLCCI1,False,8.307058,6.274335
POLR3C,GLDC,False,17.749166,21.796967
POLR3C,GLIPR2,False,7.796771,5.4381733
POLR3C,GLMN,False,14.539335,17.145
POLR3C,GLRX,False,12.618831,13.339651
POLR3C,GNAI1,False,6.921763,5.503258
POLR3C,GNG11,False,6.921763,5.503258
POLR3C,GNG12,False,6.921763,5.503258
POLR3C,GNG2,False,6.921763,5.503258
POLR3C,GOLGA5,False,8.70344,6.92385
POLR3C,GOLPH3L,False,7.0882816,4.2772355
POLR3C,GOLT1B,False,18.020966,22.120686
POLR3C,GOPC,False,14.926771,18.117039
POLR3C,GPAM,False,7.0794754,4.2628055
POLR3C,GPC3,False,11.640194,11.736048
POLR3C,GPC6,False,7.0794754,4.2628055
POLR3C,GPD2,False,6.921763,5.503258
POLR3C,GPR180,False,14.2139225,16.328573
POLR3C,GPR22,False,6.921763,5.503258
POLR3C,GPR75-ASB3,False,13.166633,14.237287
POLR3C,GPR83,False,7.1656437,4.4040003
POLR3C,GPR89A,False,13.984661,15.753384
POLR3C,GPR89B,False,10.803171,10.3644905
POLR3C,GPSM2,False,6.921763,5.503258
POLR3C,GRPEL2,False,9.936881,8.944979
POLR3C,GRPR,False,6.921763,5.503258
POLR3C,GTF2B,False,7.0794754,4.2628055
POLR3C,GTF2H1,False,14.837507,17.893084
POLR3C,GTF3C3,False,10.404333,9.710951
POLR3C,GTPBP8,False,13.482151,14.754293
POLR3C,GYG1,False,15.694813,19.202652
POLR3C,GYPA,False,6.921763,5.503258
POLR3C,GYPB,False,6.921763,5.503258
POLR3C,GYPE,False,7.0794754,4.2628055
POLR3C,HACL1,False,15.064721,18.314936
POLR3C,HAND1,False,6.921763,5.503258
POLR3C,HAPLN1,False,6.921763,5.503258
POLR3C,HAS2,False,6.921763,5.503258
POLR3C,HBP1,False,13.482151,14.754293
POLR3C,HDHD2,False,13.831815,15.37433
POLR3C,HEG1,False,6.921763,5.503258
POLR3C,HEPH,False,9.027601,7.4550247
POLR3C,HERC4,False,6.921763,5.503258
POLR3C,HERPUD1,False,6.921763,5.503258
POLR3C,HIBCH,False,16.575596,20.399204
POLR3C,HLA-DQB1,False,6.921763,5.503258
POLR3C,HLA-DRB1,False,6.921763,5.503258
POLR3C,HMGN4,False,14.261947,16.44906
POLR3C,HMMR,False,8.307058,6.274335
POLR3C,HNRNPH2,False,13.719846,15.143788
POLR3C,HOMER1,False,13.247341,14.369535
POLR3C,HPRT1,False,12.842165,13.705607
POLR3C,HPS3,False,7.796771,5.4381733
POLR3C,HSD17B11,False,15.441807,18.846199
POLR3C,HSDL1,False,6.921763,5.503258
POLR3C,HSF2,False,6.921763,5.503258
POLR3C,HSPA13,False,13.432575,14.673058
POLR3C,HTRA1,False,7.0794754,4.2628055
POLR3C,ID2,False,13.91429,15.576838
POLR3C,IDE,False,15.846428,19.416258
POLR3C,IDH3A,False,15.038468,18.277948
POLR3C,IFI16,False,6.921763,5.503258
POLR3C,IFT52,False,7.0794754,4.2628055
POLR3C,IFT57,False,11.421529,11.377738
POLR3C,IFT74,False,13.981891,15.746433
POLR3C,IGDCC4,False,17.907001,21.984951
POLR3C,IL6ST,False,9.139622,7.638581
POLR3C,ING3,False,17.125595,21.054268
POLR3C,INSIG2,False,6.921763,5.503258
POLR3C,INTS6,False,11.080825,10.819458
POLR3C,INTS8,False,8.790163,7.0659556
POLR3C,IPO11,False,14.53947,17.14534
POLR3C,IPO8,False,14.779362,17.747202
POLR3C,IQCB1,False,7.0794754,4.2628055
POLR3C,IRF2BP2,False,12.537715,13.206734
POLR3C,ISCA1,False,7.796771,5.4381733
POLR3C,ITFG1,False,7.796771,5.4381733
POLR3C,ITGA5,False,7.0794754,4.2628055
POLR3C,ITGA6,False,14.277671,16.488514
POLR3C,ITM2A,False,13.753761,15.203225
POLR3C,JAK1,False,10.261696,9.477226
POLR3C,JPH1,False,13.219238,14.323483
POLR3C,KAT7,False,14.981875,18.198215
POLR3C,KBTBD2,False,6.921763,5.503258
POLR3C,KBTBD8,False,6.921763,5.503258
POLR3C,KCTD6,False,6.921763,5.503258
POLR3C,KCTD9,False,9.539519,8.293858
POLR3C,KDELR3,False,6.921763,5.503258
POLR3C,KDR,False,7.0882816,4.2772355
POLR3C,KIAA0391,False,13.7112665,15.129726
POLR3C,KIAA0586,False,14.031994,15.872138
POLR3C,KIAA1324L,False,6.921763,5.503258
POLR3C,KIAA1586,False,14.46774,16.965378
POLR3C,KIF14,False,7.1316743,4.3483377
POLR3C,KIF15,False,14.719503,17.597025
POLR3C,KIF18A,False,7.796771,5.4381733
POLR3C,KIF20A,False,13.009055,13.9790745
POLR3C,KIF21A,False,16.264479,20.005238
POLR3C,KIF23,False,17.455742,21.447489
POLR3C,KIF4A,False,6.921763,5.503258
POLR3C,KIT,False,10.774434,10.317403
POLR3C,KLF10,False,11.640194,11.736048
POLR3C,KLF3,False,7.796771,5.4381733
POLR3C,KLF8,False,8.627188,6.7989025
POLR3C,KLHL12,False,13.815665,15.338924
POLR3C,KLHL24,False,7.860593,5.5427523
POLR3C,KLHL28,False,17.190943,21.132103
POLR3C,KLHL4,False,6.921763,5.503258
POLR3C,KLHL6,False,8.018669,5.801777
POLR3C,KLHL9,False,14.498024,17.041357
POLR3C,KNTC1,False,11.895449,12.154311
POLR3C,KRCC1,False,13.482151,14.754293
POLR3C,LACTB2,False,6.921763,5.503258
POLR3C,LANCL1,False,16.527777,20.342249
POLR3C,LCOR,False,7.796771,5.4381733
POLR3C,LCORL,False,7.1057653,4.305884
POLR3C,LGALSL,False,6.921763,5.503258
POLR3C,LGR4,False,10.659387,10.128885
POLR3C,LGR5,False,6.921763,5.503258
POLR3C,LHX1,False,6.921763,5.503258
POLR3C,LIFR,False,7.0794754,4.2628055
POLR3C,LIMCH1,False,6.921763,5.503258
POLR3C,LIPA,False,7.0794754,4.2628055
POLR3C,LIPG,False,7.6490583,5.196129
POLR3C,LMBRD1,False,13.482151,14.754293
POLR3C,LPGAT1,False,8.535858,6.649249
POLR3C,LPIN1,False,14.694639,17.534641
POLR3C,LRBA,False,8.307058,6.274335
POLR3C,LRIF1,False,6.921763,5.503258
POLR3C,LRIG3,False,6.921763,5.503258
POLR3C,LRR1,False,11.497433,11.502113
POLR3C,LRRC40,False,14.860245,17.95013
POLR3C,LRRCC1,False,12.944159,13.872736
POLR3C,LTBP1,False,16.284758,20.033808
POLR3C,LTN1,False,7.0794754,4.2628055
POLR3C,LUM,False,6.921763,5.503258
POLR3C,LYPLAL1,False,11.707511,11.846352
POLR3C,LYRM1,False,6.921763,5.503258
POLR3C,LYSMD3,False,8.70344,6.92385
POLR3C,MAGI3,False,8.307058,6.274335
POLR3C,MAL2,False,16.302269,20.05848
POLR3C,MALT1,False,14.893819,18.034363
POLR3C,MAMLD1,False,6.921763,5.503258
POLR3C,MAN1A1,False,6.921763,5.503258
POLR3C,MANEA,False,7.0794754,4.2628055
POLR3C,MAP3K1,False,12.876814,13.762384
POLR3C,MAP4K3,False,7.796771,5.4381733
POLR3C,MATN3,False,6.921763,5.503258
POLR3C,MB21D2,False,7.796771,5.4381733
POLR3C,MBIP,False,9.749234,8.637499
POLR3C,MBOAT1,False,14.802264,17.804663
POLR3C,MCC,False,6.921763,5.503258
POLR3C,MCCC1,False,9.749234,8.637499
POLR3C,MCM2,False,14.592619,17.278683
POLR3C,MED21,False,16.187132,19.896265
POLR3C,MELK,False,13.952267,15.672111
POLR3C,MEMO1,False,8.70344,6.92385
POLR3C,MEPE,False,6.921763,5.503258
POLR3C,METTL14,False,8.307058,6.274335
POLR3C,METTL18,False,13.407261,14.631581
POLR3C,MEX3C,False,9.749234,8.637499
POLR3C,MFAP3,False,15.887063,19.473507
POLR3C,MFAP4,False,8.307058,6.274335
POLR3C,MFN1,False,6.921763,5.503258
POLR3C,MIA3,False,12.537715,13.206734
POLR3C,MID1,False,13.989452,15.765402
POLR3C,MIER3,False,11.570241,11.621419
POLR3C,MINPP1,False,11.342253,11.247835
POLR3C,MIS12,False,14.621647,17.351515
POLR3C,MLH1,False,13.732639,15.16475
POLR3C,MLH3,False,13.645565,15.022068
POLR3C,MLLT3,False,10.261696,9.477226
POLR3C,MME,False,6.921763,5.503258
POLR3C,MMGT1,False,7.0794754,4.2628055
POLR3C,MMP16,False,8.307058,6.274335
POLR3C,MOCS2,False,6.921763,5.503258
POLR3C,MORC3,False,8.307058,6.274335
POLR3C,MORN2,False,6.921763,5.503258
POLR3C,MOSPD1,False,6.921763,5.503258
POLR3C,MOSPD2,False,7.0794754,4.2628055
POLR3C,MPHOSPH9,False,13.482151,14.754293
POLR3C,MPP5,False,7.796771,5.4381733
POLR3C,MRPL1,False,12.537715,13.206734
POLR3C,MRPS30,False,12.1187315,12.520184
POLR3C,MRS2,False,7.0794754,4.2628055
POLR3C,MSANTD3-TMEFF1,False,12.540203,13.21081
POLR3C,MSANTD4,False,6.921763,5.503258
POLR3C,MTMR2,False,18.391476,22.561975
POLR3C,MTMR6,False,10.404333,9.710951
POLR3C,MTRR,False,18.18645,22.317783
POLR3C,MYD88,False,6.921763,5.503258
POLR3C,MYNN,False,14.765121,17.711472
POLR3C,MYO6,False,12.468334,13.093043
POLR3C,MYOCD,False,6.921763,5.503258
POLR3C,NAA30,False,6.921763,5.503258
POLR3C,NAB1,False,10.774434,10.317403
POLR3C,NANOG,False,16.904936,20.791462
POLR3C,NAP1L3,False,13.457533,14.713959
POLR3C,NBEA,False,12.578733,13.273948
POLR3C,NBN,False,15.886774,19.4731
POLR3C,NBR1,False,10.252765,9.462591
POLR3C,NCAM1,False,13.161667,14.229147
POLR3C,NCAPG,False,15.886345,19.472496
POLR3C,NDC80,False,13.933381,15.624726
POLR3C,NDFIP2,False,14.525762,17.110947
POLR3C,NDUFC2-KCTD14,False,15.804392,19.357029
POLR3C,NECAB1,False,11.344683,11.251818
POLR3C,NECAP1,False,14.539335,17.145
POLR3C,NEDD1,False,6.921763,5.503258
POLR3C,NEDD4,False,6.921763,5.503258
POLR3C,NEDD9,False,6.921763,5.503258
POLR3C,NEK1,False,6.921763,5.503258
POLR3C,NEK3,False,7.0794754,4.2628055
POLR3C,NETO2,False,7.0794754,4.2628055
POLR3C,NFE2L2,False,9.027601,7.4550247
POLR3C,NFIB,False,16.603043,20.431896
POLR3C,NGLY1,False,14.2139225,16.328573
POLR3C,NID1,False,6.921763,5.503258
POLR3C,NIPSNAP3A,False,6.921763,5.503258
POLR3C,NLGN4X,False,17.208326,21.15281
POLR3C,NMD3,False,16.003725,19.63787
POLR3C,NME7,False,11.565954,11.614394
POLR3C,NNT,False,13.667735,15.058397
POLR3C,NOC3L,False,14.592619,17.278683
POLR3C,NODAL,False,6.921763,5.503258
POLR3C,NOL11,False,19.216312,23.544384
POLR3C,NPAT,False,12.1187315,12.520184
POLR3C,NPY1R,False,6.921763,5.503258
POLR3C,NRP1,False,6.921763,5.503258
POLR3C,NRP2,False,11.342253,11.247835
POLR3C,NSMAF,False,7.796771,5.4381733
POLR3C,NT5DC1,False,12.976902,13.926389
POLR3C,NT5DC3,False,15.413683,18.806576
POLR3C,NTS,False,7.796771,5.4381733
POLR3C,NUAK1,False,6.921763,5.503258
POLR3C,NUCB2,False,13.102177,14.13167
POLR3C,NUDT10,False,10.010167,9.065067
POLR3C,NUDT11,False,10.837914,10.421422
POLR3C,NUF2,False,10.106667,9.22319
POLR3C,NUP35,False,15.900918,19.493029
POLR3C,NUPL2,False,14.230074,16.369097
POLR3C,NXT2,False,16.737215,20.5917
POLR3C,OAS1,False,6.921763,5.503258
POLR3C,ODC1,False,9.749234,8.637499
POLR3C,OMA1,False,7.0794754,4.2628055
POLR3C,ORC5,False,15.539118,18.983297
POLR3C,OTUD6B,False,9.301847,7.9044075
POLR3C,OTX2,False,11.421529,11.377738
POLR3C,OXCT1,False,9.539519,8.293858
POLR3C,OXR1,False,7.0794754,4.2628055
POLR3C,OXTR,False,9.909962,8.900867
POLR3C,PALLD,False,7.0794754,4.2628055
POLR3C,PAM,False,6.921763,5.503258
POLR3C,PANK3,False,12.578733,13.273948
POLR3C,PARPBP,False,15.030792,18.267136
POLR3C,PBK,False,6.921763,5.503258
POLR3C,PBX3,False,7.796771,5.4381733
POLR3C,PCDH10,False,7.0794754,4.2628055
POLR3C,PCDH7,False,6.921763,5.503258
POLR3C,PCGF6,False,12.537715,13.206734
POLR3C,PDCD4,False,15.878172,19.460983
POLR3C,PDE3B,False,6.921763,5.503258
POLR3C,PDGFA,False,19.01992,23.310472
POLR3C,PDGFRA,False,6.921763,5.503258
POLR3C,PDK1,False,15.8574295,19.431757
POLR3C,PDLIM3,False,6.921763,5.503258
POLR3C,PELI2,False,7.0794754,4.2628055
POLR3C,PENK,False,6.921763,5.503258
POLR3C,PERP,False,11.953943,12.250157
POLR3C,PEX11B,False,6.921763,5.503258
POLR3C,PEX3,False,13.671696,15.064888
POLR3C,PFKFB2,False,14.512086,17.076633
POLR3C,PGM2,False,12.733988,13.528349
POLR3C,PHC1,False,21.050858,25.729382
POLR3C,PHLDA1,False,14.26242,16.450249
POLR3C,PHLDB2,False,7.0794754,4.2628055
POLR3C,PHTF2,False,11.080825,10.819458
POLR3C,PHYH,False,13.085772,14.104784
POLR3C,PIBF1,False,7.796771,5.4381733
POLR3C,PIGC,False,7.0882816,4.2772355
POLR3C,PIGF,False,8.6085415,6.7683496
POLR3C,PIGH,False,6.921763,5.503258
POLR3C,PIGK,False,13.247341,14.369535
POLR3C,PIGN,False,6.921763,5.503258
POLR3C,PIGU,False,11.570241,11.621419
POLR3C,PIK3C3,False,7.0794754,4.2628055
POLR3C,PIK3R3,False,7.0794754,4.2628055
POLR3C,PIK3R5,False,6.921763,5.503258
POLR3C,PIP4K2A,False,21.314362,26.04323
POLR3C,PITX2,False,6.921763,5.503258
POLR3C,PJA1,False,13.952267,15.672111
POLR3C,PKIB,False,7.0794754,4.2628055
POLR3C,PLAA,False,13.978562,15.738082
POLR3C,PLAG1,False,14.871506,17.978384
POLR3C,PLAGL1,False,6.921763,5.503258
POLR3C,PLAU,False,6.921763,5.503258
POLR3C,PLCB4,False,6.921763,5.503258
POLR3C,PLEKHA8,False,7.796771,5.4381733
POLR3C,PLIN2,False,6.921763,5.503258
POLR3C,PLK1,False,16.066858,19.726812
POLR3C,PLK2,False,6.921763,5.503258
POLR3C,PLK4,False,10.237779,9.438034
POLR3C,PLOD2,False,6.921763,5.503258
POLR3C,PLXNA2,False,6.921763,5.503258
POLR3C,PMAIP1,False,16.85425,20.731092
POLR3C,PMP22,False,6.921763,5.503258
POLR3C,PNMA1,False,14.729377,17.621796
POLR3C,PNPLA8,False,10.89297,10.511637
POLR3C,POC1B,False,7.796771,5.4381733
POLR3C,POGK,False,9.027601,7.4550247
POLR3C,POLD3,False,14.130892,16.120262
POLR3C,POLE2,False,11.421529,11.377738
